#{"t_start": 1776083382.0690448, "env_id": "None"}
r,l,t
29.85,47,216.201836
28.95,47,216.269484
13.2,47,216.33333
-3.049282,47,216.395563
-55.148577,47,216.455584
50.35,47,216.522081
10.75,47,216.586023
-68.393553,47,216.650382
78.4,47,216.710049
-38.010472,47,216.775043
64.6,47,216.837389
49.516188,47,216.901036
40.85,47,216.973347
37.45,47,217.044527
51.5,47,217.109716
52.55,47,217.174356
41.045628,47,217.235655
-519.894069,47,217.303532
25.85,47,217.370775
-1464.178625,47,217.434081
-1315.134757,47,217.495456
87.813322,47,217.568423
51.0,47,217.641943
72.1,47,217.714164
73.0,47,217.779125
12.1,47,217.844579
11.55,47,217.907845
13.65,47,217.970384
29.45,47,218.028738
23.7,47,218.094486
17.847282,47,218.155879
43.8,47,218.218171
46.1,47,218.275945
12.75,47,218.340621
67.65,47,218.404835
12.15,47,218.465284
7.087912,47,218.522877
41.3,47,218.589171
23.648575,47,218.656902
41.9,47,218.717659
11.1,47,218.777542
16.5,47,218.840551
10.65,47,218.900604
37.05,47,218.964741
12.75,47,219.024965
34.1,47,219.088183
26.05,47,219.150007
15.45,47,219.213237
13.65,47,219.272457
-55.676066,47,219.337708
-234.420478,47,219.400003
46.712627,47,219.462078
35.25,47,219.520171
23.6,47,219.581989
31.15,47,219.643732
-111.343307,47,219.708681
-57.006148,47,219.767772
47.15,47,219.831244
6.551648,47,219.893572
-61.207643,47,219.957458
-24.529659,47,220.018547
52.2,47,220.08545
104.55,47,220.148191
78.897436,47,220.21111
8.569588,47,220.270577
-84.823903,47,220.336592
-21.707963,47,220.398911
26.75,47,220.460489
36.45,47,220.519608
45.825293,47,220.58553
12.3,47,220.648088
-36.87218,47,220.711263
35.958373,47,220.774554
20.60793,47,220.839591
17.419922,47,220.899201
14.557231,47,220.963632
26.15,47,221.023213
-54.732386,47,221.086084
-84.786399,47,221.144997
27.4,47,221.208101
39.75,47,221.269923
-48.942534,47,221.335868
36.45,47,221.398048
61.299707,47,221.461698
80.6,47,221.528781
57.35,47,221.60054
101.75,47,221.671471
76.8,47,221.736984
26.158238,47,221.795003
39.1,47,221.860025
26.213933,47,221.923846
40.29529,47,221.987092
30.357658,47,222.046556
9.180853,47,222.109302
30.45,47,222.172083
53.8,47,222.234031
73.75,47,222.29266
66.95,47,222.356497
25.15,47,222.416639
-4.938562,47,222.478108
49.75,47,222.537644
52.3,47,222.601207
46.3,47,222.662269
69.002579,47,222.724454
73.45,47,222.784032
106.3,47,222.847957
93.620678,47,222.910673
80.08182,47,222.972154
66.070345,47,223.031096
-1550.634288,47,223.096863
66.16671,47,223.159534
-103.219172,47,223.219516
43.671711,47,223.278274
44.5,47,223.341911
43.95,47,223.405799
28.3,47,223.466993
-64.0681,47,223.527278
18.15,47,223.59173
5.734173,47,223.652272
22.95,47,223.713692
28.2,47,223.774395
15.978681,47,223.837333
-37.435962,47,223.898684
-64.687258,47,223.961051
10.95,47,224.019513
32.7,47,224.086091
-61.136271,47,224.14978
27.6,47,224.212399
22.25,47,224.271835
-14.265961,47,224.33877
-94.102236,47,224.401108
-56.397779,47,224.465683
50.35,47,224.523531
-55.532833,47,224.588829
13.65,47,224.651204
15.0,47,224.715889
24.3,47,224.776315
53.3,47,224.841547
53.512435,47,224.902746
-17.298633,47,224.965374
28.05,47,225.02659
-49.900963,47,225.090972
48.5,47,225.155718
97.25,47,225.217346
-591.901343,47,225.273035
32.25,47,225.334532
-477.67388,47,225.398384
-644.811789,47,225.460244
73.013411,47,225.51944
66.05,47,225.583655
65.45,47,225.647366
-91.80519,47,225.709201
-20.305067,47,225.770806
27.6,47,225.840205
-9.62125,47,225.903782
11.609855,47,225.965001
27.8,47,226.028835
15.690953,47,226.102111
38.85,47,226.176823
54.3,47,226.245028
13.2,47,226.307371
34.5,47,226.371532
30.3,47,226.434325
7.72216,47,226.496533
31.65,47,226.55825
32.411059,47,226.621585
24.0,47,226.682978
-113.123535,47,226.743323
42.35,47,226.804
8.1,47,226.867718
-35.098155,47,226.93047
-65.888979,47,226.991925
44.019208,47,227.05024
23.4,47,227.114884
12.55,47,227.175151
13.65,47,227.237615
12.462173,47,227.296661
-144.836796,47,227.363278
82.75,47,227.424363
20.75,47,227.484593
15.430282,47,227.542337
41.55,47,227.607792
15.0,47,227.669506
-72.414214,47,227.72723
51.3,47,227.787301
7.108649,47,227.853201
-150.167314,47,227.915381
-76.258263,47,227.979429
63.7,47,228.0398
67.35,47,228.102141
78.6,47,228.163723
5.9,47,228.225992
11.4,47,228.295671
2.237594,47,228.36199
8.189396,47,228.423711
41.8,47,228.485674
-19.077042,47,228.54362
11.044772,47,228.609149
-11.727741,47,228.670611
13.171591,47,228.733548
7.324144,47,228.793011
-16.876724,47,228.859639
11.1,47,228.92045
10.25,47,228.982532
-24.127826,47,229.043013
8.55,47,229.108047
31.7,47,229.17034
40.2,47,229.234404
26.322337,47,229.293654
39.0149,47,229.36108
7.543694,47,229.422576
46.852198,47,229.484321
79.2,47,229.543801
145.35,47,229.610564
63.3,47,229.672035
7.511489,47,229.734624
32.428786,47,229.793533
59.1,47,229.858741
1.71018,47,229.925537
-26.790638,47,229.988358
24.91798,47,230.047962
50.878233,47,230.114576
53.001371,47,230.17762
67.6,47,230.239258
69.15,47,230.300702
19.7,47,230.3656
42.25,47,230.427163
48.9,47,230.490142
61.848081,47,230.55187
48.95,47,230.619569
22.336307,47,230.682906
102.744318,47,230.745601
97.75,47,230.807728
107.2,47,230.873404
112.95,47,230.937541
-61.884667,47,230.997724
-1250.25943,47,231.057849
55.939995,47,231.12342
45.627072,47,231.1864
54.55,47,231.248881
-102.200499,47,231.309856
9.507262,47,231.374611
-66.43433,47,231.436153
-13.695867,47,231.496554
17.5,47,231.556964
30.544685,47,231.619558
15.75,47,231.684679
1.572377,47,231.746106
-40.59618,47,231.806585
29.8,47,231.873702
-3.242406,47,231.93963
-81.510832,47,232.002765
18.31345,47,232.063351
10.533754,47,232.129437
21.6,47,232.192675
12.35,47,232.254818
13.65,47,232.315645
-134.572582,47,232.383491
-156.138841,47,232.44608
36.695005,47,232.508891
-58.269217,47,232.570774
-2.635747,47,232.637455
42.10667,47,232.699569
21.75,47,232.764042
50.85,47,232.82632
24.4,47,232.891844
39.340365,47,232.955267
62.7,47,233.016587
78.45,47,233.077602
52.5,47,233.145577
66.15,47,233.209989
-394.345279,47,233.273208
29.271034,47,233.332207
-748.30111,47,233.397712
-1212.4371,47,233.460849
89.15,47,233.524006
-19.804353,47,233.583703
65.35,47,233.649077
82.07295,47,233.710929
-96.340489,47,233.772978
27.6,47,233.837348
-111.857216,47,233.905854
30.45,47,233.971897
0.803603,47,234.033908
31.35,47,234.093946
42.85,47,234.161051
31.249976,47,234.224424
-50.608998,47,234.287415
62.466006,47,234.347803
28.9,47,234.413758
-91.910985,47,234.478449
26.55,47,234.541404
34.649535,47,234.601327
37.5,47,234.665851
12.75,47,234.732937
41.65,47,234.793451
-20.450082,47,234.853794
44.75,47,234.920073
13.2,47,234.982745
71.45,47,235.05111
32.936906,47,235.108778
-33.098301,47,235.177691
-181.717797,47,235.238976
-24.674546,47,235.302322
-578.426351,47,235.361358
87.0,47,235.428225
42.45,47,235.491892
14.1,47,235.555783
44.65,47,235.616211
4.678175,47,235.679401
-198.08077,47,235.742918
64.05,47,235.809136
-96.865059,47,235.867351
-252.890019,47,235.935681
-44.869075,47,236.003304
50.0,47,236.084091
88.55,47,236.16092
70.96742,47,236.241325
-19.508315,47,236.314261
-61.480308,47,236.38281
-2.201439,47,236.443166
14.55,47,236.508366
15.75,47,236.570361
-25.243873,47,236.632074
17.65,47,236.692831
17.25,47,236.758134
19.008373,47,236.821206
9.65,47,236.887289
12.75,47,236.948172
14.55,47,237.022774
22.95,47,237.089254
17.75,47,237.15116
12.5,47,237.209175
13.65,47,237.276708
27.75,47,237.342398
-22.263911,47,237.40522
44.05,47,237.465367
35.9,47,237.528021
77.65,47,237.590873
74.977642,47,237.653589
171.25,47,237.714233
25.819937,47,237.778536
30.3,47,237.842011
35.25,47,237.910603
55.05,47,237.968994
55.2,47,238.036727
60.2,47,238.103643
28.473473,47,238.166178
46.6,47,238.228062
17.718225,47,238.29512
61.3,47,238.361847
41.15,47,238.422687
18.15,47,238.482088
44.3,47,238.547129
55.45,47,238.61121
74.6,47,238.671469
20.269422,47,238.732459
-29.743687,47,238.796884
81.45,47,238.86625
75.280829,47,238.933613
78.443995,47,238.991246
77.155368,47,239.056363
0.4387,47,239.122615
-1179.506237,47,239.187515
68.789995,47,239.256219
101.85,47,239.321975
46.35,47,239.386599
21.219412,47,239.449115
28.48685,47,239.508124
35.5,47,239.574627
36.016034,47,239.63461
22.25,47,239.697377
-26.565672,47,239.757177
29.7,47,239.821093
-82.441099,47,239.881454
-70.122038,47,239.941471
-79.839516,47,239.998628
0.492112,47,240.065461
-43.469013,47,240.129337
35.75,47,240.193213
-9.48936,47,240.253184
9.1,47,240.31675
9.2,47,240.378179
-95.299664,47,240.440553
-38.429802,47,240.499658
-127.175573,47,240.562137
36.7,47,240.62485
-3.213454,47,240.693078
11.65,47,240.752954
53.45,47,240.819406
12.8,47,240.886936
37.3,47,240.946675
46.5,47,241.005639
41.6,47,241.076259
49.424428,47,241.140175
41.4,47,241.202829
45.846347,47,241.261425
72.643871,47,241.326195
-414.347246,47,241.390194
27.75,47,241.457854
-1103.976056,47,241.520885
-620.30935,47,241.588059
47.3,47,241.649619
69.15,47,241.711119
44.6,47,241.768882
70.45,47,241.835131
13.65,47,241.908689
12.75,47,241.973167
13.2,47,242.032981
-17.47271,47,242.097675
10.65,47,242.163347
5.65,47,242.225713
31.4,47,242.289374
10.274401,47,242.355519
-78.053216,47,242.421499
68.45,47,242.485452
10.3,47,242.545096
7.48833,47,242.612295
21.8,47,242.676815
23.561059,47,242.742146
33.944451,47,242.801057
13.2,47,242.866482
30.28977,47,242.928145
28.871186,47,242.992375
45.35,47,243.053378
10.3,47,243.118422
55.05,47,243.182627
37.5,47,243.259171
8.3,47,243.330556
-40.031087,47,243.401127
-24.464494,47,243.467989
-557.331563,47,243.530598
82.85,47,243.592787
23.6,47,243.660297
10.65,47,243.726996
43.7,47,243.792037
-216.155228,47,243.854414
-25.507261,47,243.92069
71.45,47,243.985245
10.1,47,244.049163
-375.242414,47,244.108143
-172.151355,47,244.175705
39.85,47,244.244624
70.05,47,244.320181
76.2,47,244.386579
7.219588,47,244.461159
-89.028527,47,244.535174
4.65,47,244.607996
4.014193,47,244.676401
32.795583,47,244.746631
41.525293,47,244.814958
-35.301551,47,244.875732
23.281165,47,244.935057
-27.623823,47,244.998745
4.779732,47,245.061545
21.854664,47,245.122712
32.7,47,245.182898
25.05,47,245.247038
19.2,47,245.309451
11.6,47,245.372395
24.8,47,245.432257
29.6,47,245.497901
63.0,47,245.560521
35.8,47,245.622108
57.298546,47,245.679538
81.2,47,245.74468
55.95,47,245.808903
56.4,47,245.869178
70.15,47,245.929096
3.038037,47,245.995185
37.2,47,246.059584
56.4,47,246.121605
51.25,47,246.179533
47.196173,47,246.246174
-25.661151,47,246.307932
41.35,47,246.370569
42.9,47,246.433133
43.9,47,246.499174
36.0,47,246.56129
17.95,47,246.622636
19.762857,47,246.682752
21.603505,47,246.748473
82.35,47,246.812653
54.65,47,246.877184
59.95,47,246.937872
16.131042,47,247.002975
54.85,47,247.078778
59.9,47,247.152705
81.3,47,247.223218
5.989375,47,247.297832
-3333.849006,47,247.371259
46.939995,47,247.444674
59.456118,47,247.505494
46.0,47,247.570548
44.05,47,247.634069
31.4,47,247.696332
7.397591,47,247.755551
22.992986,47,247.819529
42.75,47,247.881353
46.9,47,247.946557
2.406922,47,248.015319
-39.074728,47,248.084285
-14.941201,47,248.153952
28.05,47,248.22676
-52.924199,47,248.29639
8.330492,47,248.362148
38.45,47,248.426987
11.433754,47,248.490245
26.7,47,248.549732
11.65,47,248.614863
-121.573379,47,248.674981
-89.610731,47,248.737244
13.65,47,248.799643
22.2,47,248.862908
-92.128762,47,248.924203
11.1,47,248.988782
65.9,47,249.049692
6.170748,47,249.114479
67.6,47,249.176534
18.908978,47,249.238494
56.3,47,249.29917
60.05,47,249.364202
31.85,47,249.426334
65.35,47,249.48963
76.3,47,249.547647
-328.429247,47,249.613442
18.4,47,249.678876
-764.384007,47,249.739741
-550.902193,47,249.802591
61.65,47,249.86773
68.35,47,249.930628
46.05,47,249.993537
54.584627,47,250.050915
11.4,47,250.116961
-38.675407,47,250.178427
-34.163202,47,250.240557
19.952466,47,250.297864
21.0064,47,250.363204
31.2,47,250.427597
47.0,47,250.489462
-101.778219,47,250.548699
-94.732629,47,250.614218
59.65,47,250.67696
5.459161,47,250.739416
14.1,47,250.800506
-13.282469,47,250.865648
57.961059,47,250.932502
47.9,47,250.993964
-220.542788,47,251.052339
88.7,47,251.118461
11.55,47,251.181305
32.7,47,251.245162
12.3,47,251.305052
21.1,47,251.371112
6.47082,47,251.431544
32.1,47,251.495328
-280.8855,47,251.553639
-53.610221,47,251.622024
-475.815449,47,251.684227
87.3837,47,251.748187
33.9,47,251.809949
-33.952643,47,251.876188
40.45,47,251.937501
-9.940095,47,251.999161
13.65,47,252.061228
37.7,47,252.125844
-24.204618,47,252.189629
-160.580625,47,252.251462
-105.868919,47,252.316542
49.35,47,252.384175
99.1,47,252.449321
57.190584,47,252.512454
2.605327,47,252.573751
-20.486511,47,252.642714
-82.190289,47,252.705151
7.1,47,252.765976
29.85,47,252.825397
23.669631,47,252.892357
31.7,47,252.957383
26.05,47,253.023788
7.556115,47,253.083469
15.05,47,253.150734
12.2,47,253.213253
24.25,47,253.276542
20.2,47,253.337631
26.05,47,253.40387
7.273071,47,253.466969
26.080042,47,253.53163
28.85,47,253.594162
59.4,47,253.658396
43.05,47,253.723032
61.2,47,253.788223
95.25,47,253.846255
55.178159,47,253.909701
178.1,47,253.973523
63.4,47,254.037469
34.4,47,254.098503
30.875881,47,254.16447
58.2,47,254.229501
51.6,47,254.293326
-7.911109,47,254.355443
42.5,47,254.42235
50.55,47,254.488818
54.1,47,254.553537
64.0,47,254.615657
53.2,47,254.680774
23.25,47,254.743273
42.2,47,254.805179
79.59102,47,254.865593
61.15581,47,254.928803
49.580575,47,254.993503
50.65,47,255.057972
81.2,47,255.12368
80.274888,47,255.18917
78.6,47,255.253444
91.9,47,255.31575
58.65,47,255.378557
-1560.042551,47,255.445628
65.739995,47,255.512392
62.65,47,255.574757
-4.176406,47,255.635885
6.261868,47,255.705344
26.954326,47,255.770501
-82.095717,47,255.83405
28.765251,47,255.895195
37.25,47,255.96396
33.067506,47,256.027081
-18.646255,47,256.091351
21.5,47,256.152162
14.028681,47,256.221464
-14.200974,47,256.284024
-108.163259,47,256.347419
-97.053791,47,256.409875
-59.724459,47,256.473215
-32.834848,47,256.537158
28.5,47,256.601945
-18.776231,47,256.665263
13.2,47,256.732878
-138.693855,47,256.796213
13.65,47,256.863961
21.8,47,256.923212
13.2,47,256.990385
-10.050233,47,257.054103
25.95,47,257.120107
22.55,47,257.188751
30.45,47,257.257047
62.2,47,257.319979
-22.27418,47,257.383352
67.85,47,257.446713
60.05,47,257.513746
27.05,47,257.576368
38.8,47,257.641718
-276.681506,47,257.703687
26.8,47,257.770571
-2252.672266,47,257.834706
-2330.031191,47,257.899832
99.670056,47,257.965756
-68.19552,47,258.034581
40.95,47,258.097346
101.2,47,258.161451
-222.838457,47,258.220807
12.1,47,258.28896
-25.830929,47,258.351344
32.55,47,258.417033
25.35,47,258.47831
29.85,47,258.543279
37.4,47,258.609241
4.756153,47,258.676775
12.161254,47,258.740709
68.15,47,258.808811
16.35,47,258.873085
3.157314,47,258.937368
34.8,47,258.999666
47.211059,47,259.066665
37.5,47,259.130663
13.65,47,259.195364
79.85,47,259.256314
6.1,47,259.322735
38.4,47,259.388723
-288.969051,47,259.453511
55.45,47,259.515823
43.8,47,259.58373
14.1,47,259.647732
13.65,47,259.715848
-115.695964,47,259.776563
-497.674331,47,259.843903
88.55,47,259.909692
29.45,47,259.973624
33.15,47,260.03556
-3.907707,47,260.103311
13.65,47,260.168331
9.2,47,260.232717
56.95,47,260.293351
1.65,47,260.35869
-249.963026,47,260.422752
-101.230409,47,260.48697
49.4,47,260.549017
74.5,47,260.614179
56.25,47,260.678822
11.7,47,260.743621
-73.832143,47,260.807613
10.2,47,260.873946
19.55,47,260.937064
24.05,47,261.003496
10.2,47,261.064504
9.1,47,261.131317
24.6,47,261.194742
21.658373,47,261.261084
19.2,47,261.322816
24.5,47,261.38949
10.798888,47,261.456003
12.45,47,261.521319
-27.25795,47,261.584842
19.95,47,261.654315
16.65,47,261.717969
21.65,47,261.78285
61.3,47,261.845109
37.0,47,261.912695
56.95,47,261.976859
104.1,47,262.041831
52.0,47,262.102878
55.95,47,262.172073
70.2,47,262.236745
33.8,47,262.302862
14.6,47,262.364241
27.6,47,262.433452
34.95,47,262.497269
47.8,47,262.562692
44.5,47,262.624193
38.4,47,262.689851
43.65,47,262.756851
53.25,47,262.822975
55.8,47,262.884273
18.95,47,262.951911
54.9,47,263.016938
53.95,47,263.08084
17.25,47,263.143249
28.65,47,263.209067
65.8,47,263.272214
78.35,47,263.339397
85.8,47,263.402025
108.5,47,263.471501
88.5,47,263.534628
-165.060046,47,263.600539
-1574.744504,47,263.661954
34.449657,47,263.729732
80.05,47,263.794304
8.75,47,263.859024
4.55,47,263.921252
13.65,47,263.989768
19.9,47,264.054581
-7.203642,47,264.118911
17.65,47,264.181061
9.10907,47,264.248521
29.85,47,264.315412
11.25,47,264.379045
20.1,47,264.440822
11.65,47,264.506333
-75.121795,47,264.572319
28.05,47,264.639702
30.65,47,264.702244
20.4,47,264.768919
19.45,47,264.834338
26.4,47,264.899902
9.15,47,264.962981
-334.714609,47,265.030201
-109.16376,47,265.094334
-140.491261,47,265.159542
-13.106297,47,265.221811
9.55,47,265.288846
36.6,47,265.355445
29.4,47,265.421544
48.15,47,265.481528
63.9,47,265.547602
51.721752,47,265.610167
68.25,47,265.676311
56.55,47,265.739434
55.5,47,265.808162
77.95,47,265.873823
-350.827453,47,265.936291
33.9,47,265.999293
-1867.133364,47,266.062651
-1119.461411,47,266.127989
89.697353,47,266.192173
-40.943226,47,266.254138
32.848582,47,266.32024
58.886586,47,266.384002
-46.187562,47,266.453567
28.95,47,266.51734
-92.102295,47,266.581561
-39.309478,47,266.64452
29.7,47,266.706542
12.986817,47,266.769019
41.6,47,266.837568
-6.666537,47,266.901377
12.3,47,266.96754
43.520912,47,267.029284
23.95,47,267.095425
-0.983607,47,267.160266
29.85,47,267.223975
-15.267286,47,267.283528
35.185337,47,267.350433
-49.567537,47,267.416273
81.1,47,267.480387
23.314912,47,267.543871
42.25,47,267.612803
-38.116888,47,267.678475
63.0,47,267.744449
29.455073,47,267.806348
0.552207,47,267.872437
8.85,47,267.937234
8.331183,47,268.000582
-402.905613,47,268.063476
84.5,47,268.130024
37.95,47,268.19378
16.940827,47,268.259471
29.0,47,268.318928
2.387417,47,268.387685
10.3,47,268.452234
71.206394,47,268.517336
9.65,47,268.579607
-123.365338,47,268.649132
-34.72741,47,268.715139
27.3,47,268.77759
70.5,47,268.841279
74.45,47,268.90736
12.3,47,268.970669
13.65,47,269.036196
13.65,47,269.101085
11.1,47,269.168478
34.7,47,269.234083
-12.376799,47,269.298771
15.75,47,269.36124
21.5,47,269.430691
29.85,47,269.49473
17.269905,47,269.559226
17.919922,47,269.622221
10.995175,47,269.690029
13.2,47,269.756123
13.65,47,269.822972
16.75,47,269.885752
35.95,47,269.952766
-16.323528,47,270.013841
58.75,47,270.077253
7.071887,47,270.139168
60.9,47,270.205758
101.15,47,270.26828
72.4,47,270.333933
120.3,47,270.393339
76.75,47,270.462003
19.201599,47,270.526026
44.325881,47,270.593266
40.4,47,270.653893
44.2,47,270.719124
15.311205,47,270.785929
37.467203,47,270.851673
40.2,47,270.914602
25.876483,47,270.980074
45.196363,47,271.042552
48.706163,47,271.10863
4.030733,47,271.169266
43.9,47,271.237413
53.55,47,271.301247
68.4,47,271.365621
49.05,47,271.429563
73.45,47,271.498845
85.794318,47,271.563505
117.0,47,271.627259
118.6,47,271.689856
78.4,47,271.758152
-9.634411,47,271.822095
-1179.506237,47,271.88704
37.022278,47,271.951927
89.2,47,272.018837
39.1,47,272.081263
33.1,47,272.147189
38.0,47,272.206522
7.819596,47,272.27122
24.067219,47,272.336002
18.565006,47,272.399451
-16.755463,47,272.459529
15.65,47,272.52762
18.3,47,272.592616
-193.193148,47,272.654659
22.0,47,272.714193
13.65,47,272.783671
12.1,47,272.848444
-35.606286,47,272.912055
6.483754,47,272.972076
22.65,47,273.038481
13.65,47,273.105587
-29.96153,47,273.167791
-302.053975,47,273.228568
11.1,47,273.296475
24.84259,47,273.361028
-75.94842,47,273.426997
12.75,47,273.491575
30.35,47,273.558384
26.2,47,273.621829
54.7,47,273.686917
39.35,47,273.749364
66.15,47,273.816724
49.448608,47,273.880865
44.2,47,273.944823
42.2,47,274.003747
96.05,47,274.071311
-272.135802,47,274.139054
-12.275921,47,274.201905
-1022.415964,47,274.262722
-760.959585,47,274.331109
33.6,47,274.395904
69.55,47,274.461023
-46.699499,47,274.522669
65.77197,47,274.591228
11.85,47,274.656604
33.45,47,274.722816
-136.754129,47,274.783806
-1.020477,47,274.850519
21.35,47,274.915796
30.0,47,274.98157
32.55,47,275.042166
-61.135116,47,275.108278
-34.117702,47,275.174359
48.759168,47,275.238296
-6.792556,47,275.301578
-186.922683,47,275.366859
9.65,47,275.43125
44.1,47,275.495914
27.026458,47,275.557592
-92.704634,47,275.626458
76.8,47,275.690889
-43.584506,47,275.756954
45.25,47,275.820836
11.4,47,275.89094
48.3,47,275.956586
-38.418141,47,276.019009
11.7,47,276.079393
-31.590883,47,276.149128
6.277726,47,276.215
-375.723696,47,276.280181
-90.934045,47,276.341598
18.410504,47,276.408997
21.55,47,276.472909
22.231796,47,276.537395
-119.981243,47,276.598247
-261.711156,47,276.666448
47.4,47,276.745746
11.1,47,276.815509
-156.26789,47,276.878501
-216.360987,47,276.953012
52.9,47,277.021633
73.25,47,277.08444
73.3,47,277.146509
10.65,47,277.215511
15.432699,47,277.281148
-45.958478,47,277.346962
8.699071,47,277.408296
25.260621,47,277.475764
40.5,47,277.540869
19.5,47,277.605209
30.3,47,277.667666
13.058373,47,277.733795
12.75,47,277.799386
13.65,47,277.864553
3.55,47,277.926182
23.1,47,277.993126
24.45,47,278.057205
26.25,47,278.123332
30.3,47,278.184813
16.8,47,278.252951
58.888879,47,278.318844
15.552379,47,278.383354
68.9,47,278.447731
103.0,47,278.516423
60.137119,47,278.581383
176.15,47,278.645862
31.085819,47,278.708282
5.113142,47,278.776556
-24.277325,47,278.839606
23.180891,47,278.904043
46.750866,47,278.965308
-70.676643,47,279.033748
38.673473,47,279.099312
39.75,47,279.163324
49.6,47,279.227274
45.071232,47,279.297058
40.702874,47,279.363541
24.5,47,279.429083
59.2,47,279.491083
65.7,47,279.560896
78.05,47,279.625684
36.436812,47,279.690108
53.45,47,279.752294
77.05,47,279.819188
107.0,47,279.883348
89.819316,47,279.947758
87.65,47,280.010369
68.594358,47,280.077278
-1567.560725,47,280.143876
66.789995,47,280.208433
76.75,47,280.269901
25.95,47,280.338717
24.6,47,280.403973
21.85,47,280.465986
14.0,47,280.530112
23.231591,47,280.597862
31.2,47,280.663457
34.2,47,280.727273
25.663786,47,280.790452
18.4,47,280.857751
6.649058,47,280.92505
17.65,47,280.990946
-5.421744,47,281.054173
8.269886,47,281.122872
-0.72963,47,281.18937
-11.806095,47,281.253588
17.9,47,281.317216
-5.496135,47,281.385436
12.1,47,281.451895
-95.969277,47,281.514131
13.65,47,281.5769
46.05,47,281.648446
-42.315672,47,281.713503
-31.440598,47,281.777686
-9.543647,47,281.837873
6.0,47,281.905799
48.7,47,281.969675
63.0,47,282.034816
31.95,47,282.093344
61.5,47,282.158824
40.75,47,282.222589
33.9,47,282.287597
44.65,47,282.35105
-386.674163,47,282.417752
11.1,47,282.483368
-825.502399,47,282.549704
-1111.71019,47,282.610582
71.05,47,282.679168
40.7,47,282.745423
57.05,47,282.810635
86.4,47,282.872691
-103.640517,47,282.941334
9.3,47,283.006429
-35.873346,47,283.069692
30.0,47,283.130635
31.0,47,283.195378
14.1,47,283.259604
35.6,47,283.324904
28.05,47,283.386124
11.1,47,283.452394
13.65,47,283.517881
9.45,47,283.583301
6.37216,47,283.644713
10.55,47,283.711374
9.65,47,283.776755
19.85,47,283.839561
13.2,47,283.903096
48.95,47,283.969947
25.15,47,284.032978
42.15,47,284.100089
-200.422659,47,284.161103
24.4,47,284.228204
34.55,47,284.292562
16.8,47,284.357097
-0.964189,47,284.417845
12.75,47,284.4864
-686.544622,47,284.550381
68.1,47,284.617081
30.75,47,284.678097
38.05,47,284.745958
31.45,47,284.811918
12.1,47,284.877672
-91.720175,47,284.938631
9.1,47,285.004142
9.65,47,285.066096
-508.963347,47,285.130435
-96.554956,47,285.190284
-3.956084,47,285.256516
37.75,47,285.321243
50.6,47,285.383276
7.166199,47,285.445745
-19.750367,47,285.514634
17.7,47,285.580652
25.5,47,285.645308
28.3,47,285.708142
40.8,47,285.774632
20.2,47,285.839411
18.03094,47,285.904247
-1.293592,47,285.965119
12.75,47,286.033373
9.65,47,286.096337
13.65,47,286.161545
-9.6127,47,286.221258
9.75,47,286.287142
16.8,47,286.352921
10.971004,47,286.416018
29.9,47,286.477196
-42.213924,47,286.543518
41.1,47,286.604624
63.45,47,286.668597
99.75,47,286.73251
53.1,47,286.797502
144.2,47,286.86046
66.7,47,286.927514
-1.612421,47,286.988891
50.6,47,287.052533
35.95,47,287.115793
49.05,47,287.178639
51.85,47,287.23981
16.658149,47,287.308534
47.515305,47,287.373653
52.6,47,287.436332
53.55,47,287.498433
28.75,47,287.563135
13.65,47,287.628677
51.9,47,287.695435
65.7,47,287.757665
40.45,47,287.824497
40.5,47,287.887333
59.15,47,287.952373
102.95,47,288.014178
110.45,47,288.083358
67.85,47,288.146285
32.65,47,288.207719
-152.920728,47,288.268095
-1486.112438,47,288.334309
55.589995,47,288.399222
60.25,47,288.46456
44.2,47,288.527418
34.640683,47,288.598696
39.75,47,288.665308
15.9,47,288.729028
31.640382,47,288.791708
21.95,47,288.8584
13.45,47,288.922729
22.632699,47,288.98744
27.6,47,289.05005
21.35,47,289.118093
16.65,47,289.181643
11.85,47,289.247247
11.2,47,289.309503
25.8,47,289.377114
-2.018812,47,289.440491
19.8,47,289.503705
5.65,47,289.565055
12.75,47,289.632993
13.65,47,289.696964
3.544233,47,289.762244
44.45,47,289.820626
13.65,47,289.890782
11.2,47,289.955797
22.85,47,290.021268
25.95,47,290.08299
69.1,47,290.150714
51.85,47,290.21498
68.65,47,290.279165
54.05,47,290.340968
57.2,47,290.408674
54.8,47,290.472477
92.1,47,290.537927
-627.411431,47,290.597842
13.387047,47,290.666435
-622.821687,47,290.732573
-1378.401093,47,290.795642
90.65,47,290.85783
73.8,47,290.924546
54.15,47,290.991293
89.85,47,291.059203
-23.816308,47,291.121653
16.8,47,291.189973
11.85,47,291.252253
15.85,47,291.31764
8.55,47,291.378937
12.75,47,291.446212
30.85,47,291.510316
34.8,47,291.576637
5.75,47,291.636601
59.55,47,291.703073
14.55,47,291.767517
-105.153864,47,291.830907
11.85,47,291.892884
47.534536,47,291.962508
41.3,47,292.026285
13.65,47,292.092328
51.2,47,292.151596
-40.168878,47,292.21546
35.0,47,292.27767
9.3,47,292.343286
43.224929,47,292.404044
-19.028683,47,292.470428
-69.287221,47,292.533168
-88.842546,47,292.598047
12.1,47,292.660152
-507.383643,47,292.72467
80.35,47,292.791165
25.2,47,292.854881
16.25,47,292.916547
35.55,47,292.984415
13.35,47,293.051273
